filename,sr,duration_s,snr_db,kurtosis,spectral_centroid,low_freq_energy_ratio,sample_entropy,autocorr_index,crest_factor
0003331.wav,4000,16.048,inf,131.8236981,466.7244321,0.156917156,0.005841245,0.283984894,26.61365952
0003332.wav,4000,20.096,inf,65.0387891,442.4293223,0.189289539,0.00621957,0.392381149,21.11605251
0003333.wav,4000,15.984,inf,129.4894768,458.0922696,0.055226923,0.004286758,0.271711635,18.23190068
0003334.wav,4000,20.064,inf,28.65994143,458.3339554,0.496519007,0.01638352,0.70949554,19.57448497
0003335.wav,4000,19.696,inf,47.35447342,392.3250038,0.44819259,0.005926199,0.304469598,14.88919748
0003336.wav,4000,19.744,inf,20.62034419,383.602651,0.568358237,0.014096031,0.744287496,18.4492063
0003337.wav,4000,19.552,inf,34.71198253,370.0682466,0.462578042,0.010408616,0.737422369,22.48130278
0003338.wav,4000,19.952,inf,20.74986309,493.6210193,0.006130587,0.000790636,0.628532667,6.234268874
0003339.wav,4000,20.144,inf,108.8289115,459.3936376,0.192511807,0.012870162,0.692360118,27.60404258
0003340.wav,4000,24.048,inf,76.25709693,430.4182521,0.227177797,0.008630677,0.552402939,31.3735043
0003341.wav,4000,18.96,inf,103.2201775,458.8195157,0.246278756,0.006500352,0.532628906,22.3316377
0003342.wav,4000,21.488,inf,282.6846455,706.519692,0.032801367,0.00296572,0.547219822,29.75230314
0003343.wav,4000,24.848,inf,78.71404272,601.3745845,0.150109165,0.003010109,0.55083981,16.99750556
0003344.wav,4000,30.8,inf,106.4561287,654.8510206,0.29040472,0.002064491,0.390252613,29.83890918
0003345.wav,4000,22.144,inf,168.1561964,675.2369763,0.136718569,0.021844185,0.703255879,37.59506341
0003346.wav,4000,19.44,inf,96.90121032,525.7727263,0.52609438,0.003767903,0.419854544,27.15267894
0003347.wav,4000,20.096,inf,42.58177589,422.5042201,0.345846477,0.012868304,0.668740802,28.19070949
0003348.wav,4000,19.488,inf,72.02066631,465.7427798,0.480467569,0.008924944,0.485054915,26.59002697
0003349.wav,4000,18.752,inf,75.38006724,621.2335592,0.116562644,0.006054434,0.453166628,19.05036957
0003350.wav,4000,19.792,inf,68.19891005,417.9730134,0.38407834,0.007669472,0.514440441,25.19538849
0003351.wav,4000,19.488,inf,31.39517329,415.1099797,0.546287206,0.011624324,0.661913609,20.8683934
0003352.wav,4000,19.84,inf,69.87463941,397.7581383,0.225729857,0.005245371,0.306139246,14.95281433
0003353.wav,4000,19.792,inf,44.80698161,498.9158219,0.012774912,0.001675602,0.309822031,10.27632079
0003354.wav,4000,21.984,inf,16.14596596,463.1364174,0.104039358,0.000827381,0.529652978,11.86627457
0003355.wav,4000,23.36,inf,16.05696429,563.0183678,0.041853843,0.0019455,0.290696173,9.014438073
0003356.wav,4000,23.2,inf,19.15877399,492.437315,0.206030304,0.004126093,0.576999772,11.9600858
0003357.wav,4000,19.84,inf,39.71457518,370.2011915,0.288645842,0.007317192,0.609218915,21.41016916
0003358.wav,4000,19.056,inf,231.1408617,430.2656467,0.259601031,0.007056616,0.417210011,31.79442205
0003359.wav,4000,20.048,inf,42.02826665,361.4619355,0.670105085,0.011706411,0.780303491,21.96548229
0003360.wav,4000,20.192,inf,22.04696057,315.6298631,0.628833318,0.008564251,0.64604608,13.55383165
0003361.wav,4000,14.144,inf,492.2504694,508.3630002,0.20403227,0.007939408,0.418909829,38.52085845
0003362.wav,4000,17.904,inf,176.743892,554.1706756,0.169814691,0.001152046,0.255443955,22.86735562
0003363.wav,4000,11.648,inf,373.9617526,481.8609384,0.229567068,0.007292039,0.3389401,34.16158378
0003364.wav,4000,12.448,inf,665.9272955,644.8375743,0.237328395,0.004637456,0.249416946,40.9790702
0003365.wav,4000,21.392,inf,82.76876564,584.7863054,0.360365499,0.005311469,0.520163964,18.70104935
0003366.wav,4000,20.96,inf,20.52400063,405.8548108,0.230669432,0.007295629,0.719590176,11.43516488
0003367.wav,4000,22.352,inf,33.99644357,436.7523569,0.383733976,0.012650199,0.646554399,14.51974576
0003368.wav,4000,29.68,inf,15.33573739,323.2308129,0.680672729,0.015302933,0.792277819,11.54267359
0003369.wav,4000,21.248,inf,46.14916433,630.2664451,0.02629474,0.006165174,0.382972769,12.90585642
0003370.wav,4000,19.696,inf,132.611436,602.2838032,0.047099459,0.003157207,0.307733955,18.85328412
0003371.wav,4000,21.552,inf,76.39721879,580.8470493,0.041837923,0.010417005,0.496943302,20.37683306
0003372.wav,4000,30.8,inf,210.5479023,545.5005511,0.101462643,0.010439338,0.467772662,32.69587101
0003373.wav,4000,21.152,inf,207.4912703,740.2890798,0.19414062,0.007290281,0.49886947,38.96554371
0003374.wav,4000,20,inf,101.4626857,690.3770529,0.348619157,0.009302425,0.64902913,31.51465161
0003375.wav,4000,20,inf,243.0652056,517.2716199,0.257251058,0.009724915,0.547085542,33.76278234
0003376.wav,4000,29.248,inf,59.30560595,464.8622502,0.485254505,0.011709778,0.849407804,28.44412336
0003377.wav,4000,22.096,inf,163.0044164,384.8748454,0.498687302,0.014864635,0.677289759,41.77087209
0003378.wav,4000,21.456,inf,109.3949669,410.5304494,0.323102036,0.00790137,0.577979446,28.91788067
0003379.wav,4000,20.384,inf,285.5440136,368.147988,0.646709065,0.01996408,0.77240063,46.47823276
0003380.wav,4000,25.792,inf,26.25696238,367.7797324,0.704965729,0.008389216,0.818013696,18.14578025
0003381.wav,4000,9.184,inf,47.74655689,443.8511324,0.278066536,0.008727284,0.407710186,17.02168503
0003382.wav,4000,11.152,inf,52.19140676,358.5272745,0.143559969,0.007555472,0.494440085,15.48249486
0003383.wav,4000,7.856,inf,125.0887806,412.1295558,0.284634003,0.010305708,0.487901478,23.43630343
0003384.wav,4000,11.392,inf,77.38929559,466.5833065,0.292155778,0.01544015,0.680103925,19.35772849
0003385.wav,4000,21.984,inf,211.6525529,447.3904242,0.377301231,0.006103773,0.403354031,31.05922238
0003386.wav,4000,20.192,inf,69.01913907,362.0837721,0.661928856,0.009823787,0.729984083,26.85685076
0003387.wav,4000,20.096,inf,239.2207097,358.9696878,0.301602175,0.011701951,0.561643921,33.47898053
0003388.wav,4000,22.8,inf,36.5881919,325.6710731,0.718502533,0.007438971,0.719152281,20.89183859
0003389.wav,4000,7.088,inf,231.7786249,402.7183291,0.44611986,0.009657748,0.54642294,27.87751004
0003390.wav,4000,15.792,inf,614.2556861,425.0782597,0.272829279,0.00992651,0.637100908,44.18005698
0003391.wav,4000,8.448,inf,152.473947,372.3299229,0.40056051,0.013784732,0.695914391,26.58157159
0003392.wav,4000,10.4,inf,194.40587,361.6935276,0.439498288,0.010805794,0.604687833,28.7346502
0003393.wav,4000,10.896,inf,15.85744598,323.806242,0.596030753,0.01008196,0.611958864,8.636837787
0003394.wav,4000,22.464,inf,19.14823051,300.407372,0.691198009,0.011546886,0.815791046,12.27590804
0003395.wav,4000,17.184,inf,13.54180833,392.385937,0.220369087,0.009399284,0.886072368,5.851776075
0003396.wav,4000,20.496,inf,10.96426369,267.7295992,0.513576905,0.013382338,0.912338517,5.619097337
0003397.wav,4000,20.48,inf,45.78555175,436.5514932,0.248942723,0.012323257,0.654710996,23.63870257
0003398.wav,4000,20.256,inf,127.5862084,431.6263197,0.217940308,0.012474203,0.679131383,31.89928732
0003399.wav,4000,23.888,inf,56.46725884,460.7809009,0.292588795,0.009017589,0.468179398,22.4607935
0003400.wav,4000,21.2,inf,73.23442506,473.4942819,0.146575137,0.005068601,0.336259997,18.32491486
0003401.wav,4000,13.648,inf,244.9684907,342.3754651,0.546729005,0.010812754,0.507082823,29.12330188
0003402.wav,4000,12.4,inf,103.0383641,393.8017811,0.444162092,0.008132949,0.362642149,21.36530117
0003403.wav,4000,13.6,inf,510.9979032,382.1814153,0.392214625,0.009523629,0.559549695,39.1958073
0003404.wav,4000,13.888,inf,158.4380316,358.4706157,0.609273382,0.01443128,0.63368096,27.36270621
0003405.wav,4000,20.048,inf,106.294059,350.5771761,0.719232714,0.010559229,0.546336701,36.52449923
0003406.wav,4000,19.984,inf,145.454035,405.5485559,0.492999049,0.008777178,0.558573342,44.44488
0003407.wav,4000,21.248,inf,245.4811447,376.1139261,0.390299435,0.007788996,0.522223503,37.19223195
0003408.wav,4000,19.888,inf,82.61144006,351.0673943,0.722643721,0.006742392,0.509823411,29.13106014
0003409.wav,4000,26.288,inf,56.24057169,467.6963465,0.317942887,0.005263912,0.508078754,15.2000509
0003410.wav,4000,21.152,inf,194.9199548,530.2311601,0.339424469,0.008107434,0.417691807,34.1560497
0003411.wav,4000,24.784,inf,99.16152234,548.8003697,0.153375899,0.004127597,0.571801379,18.79330771
0003412.wav,4000,24.688,inf,321.2930804,478.5094031,0.257320396,0.004657239,0.409143984,35.75035508
0003413.wav,4000,9.456,inf,17.15703006,233.827428,0.605749039,0.008060863,0.607201708,8.545048826
0003414.wav,4000,21.488,inf,190.972561,442.6856897,0.552214375,0.011325204,0.577767256,36.00487677
0003415.wav,4000,17.344,inf,25.92581467,313.6079197,0.542951218,0.008610836,0.72323174,14.63236859
0003416.wav,4000,12.096,inf,74.65046083,302.2730171,0.650875193,0.010026702,0.704583598,21.67878268
0003417.wav,4000,14.496,inf,162.8738186,477.0759554,0.123067058,0.004901729,0.291049082,26.83637342
0003418.wav,4000,17.6,inf,377.5201841,483.3015058,0.18347828,0.007602613,0.419477538,31.22250812
0003419.wav,4000,15.184,inf,476.8718333,494.4619477,0.17941302,0.008988784,0.452490717,38.14886596
0003420.wav,4000,14.048,inf,143.6926853,532.0013831,0.106010019,0.004602065,0.229818692,21.62431543
0003421.wav,4000,21.296,inf,31.26291086,490.5750615,0.130903777,0.007865656,0.59135067,12.05259062
0003422.wav,4000,9.792,inf,84.80834693,486.2021154,0.340609597,0.015942933,0.582140464,21.09209963
0003423.wav,4000,7.552,inf,35.80555649,414.1088494,0.407127405,0.015124399,0.612546827,13.89027833
0003424.wav,4000,12.144,inf,122.660176,339.9134417,0.648876382,0.010153931,0.843033689,27.78157217
0003425.wav,4000,24.992,inf,58.70804791,379.2294704,0.548532875,0.008929651,0.816622562,20.16822533
0003426.wav,4000,13.088,inf,33.39468905,273.568585,0.561306786,0.005580074,0.446394973,13.09196134
0003427.wav,4000,13.184,inf,72.94479334,350.1673019,0.733503194,0.007845901,0.805800119,24.1778789
0003428.wav,4000,19.696,inf,684.2835979,381.643891,0.244863445,0.009678471,0.50825349,49.32574667
0003429.wav,4000,21.44,inf,2311.187931,451.6227898,0.184484958,0.009928459,0.474907079,87.95087961
0003430.wav,4000,20.256,inf,347.7585008,422.4413334,0.39012137,0.013093828,0.658017938,49.30368332
0003431.wav,4000,20.896,inf,406.0356097,498.1452886,0.214446804,0.004224576,0.257911812,38.72943257
0003432.wav,4000,21.392,inf,435.4974636,467.2039787,0.162368201,0.012501178,0.591207092,44.0241731
0003433.wav,4000,23.104,inf,189.0731384,482.4914782,0.094916874,0.006226657,0.420980603,24.63514777
0003434.wav,4000,21.888,inf,53.11874687,473.4885363,0.421374154,0.009379898,0.516082089,16.04810962
0003435.wav,4000,21.392,inf,121.5753923,399.2648567,0.293764811,0.005697746,0.407060757,22.90091604
0003436.wav,4000,20.992,inf,265.0239171,700.5284523,0.200498062,0.010788298,0.573875394,43.88953637
0003437.wav,4000,20.256,inf,81.65631708,462.2001494,0.37033513,0.007200272,0.601718099,22.37164076
0003438.wav,4000,20.08,inf,134.4711104,631.8038438,0.193245917,0.011174975,0.600468367,27.06161879
0003439.wav,4000,20.992,inf,43.42738695,543.7938949,0.696781943,0.010110498,0.742521518,30.9709142
0003440.wav,4000,22.752,inf,37.13305716,296.4599933,0.555487428,0.019866537,0.758961056,33.46330782
0003441.wav,4000,22.496,inf,172.9780206,376.2219865,0.344619442,0.014631134,0.678647681,33.19243607
0003442.wav,4000,20.992,inf,34.48584532,266.9370584,0.690612626,0.015115237,0.764779947,23.71651974
0003443.wav,4000,19.28,inf,113.9094135,351.5265805,0.354648211,0.014500592,0.684896567,25.80040914
0003444.wav,4000,19.76,inf,63.6870671,367.6126286,0.136367039,0.004795812,0.455886732,10.84012676
0003445.wav,4000,27.056,inf,41.63598852,405.1881512,0.075117967,0.006784604,0.368147896,10.57432782
0003446.wav,4000,20.592,inf,27.78717199,649.9229347,0.056482874,0.003827439,0.369672866,9.842938915
0003447.wav,4000,21.152,inf,40.05791544,616.8488144,0.037415704,0.003294478,0.447644178,10.75667783
0003448.wav,4000,36.288,inf,36.5148208,590.0593864,0.050294533,0.003460171,0.346858141,10.0462116
0003449.wav,4000,13.248,inf,7.442559679,475.7226441,0.014822747,0.002653617,0.339829908,3.195033894
0003450.wav,4000,15.856,inf,308.6265753,411.7088204,0.424449197,0.011745522,0.569007561,34.98322741
0003451.wav,4000,17.296,inf,36.98159321,417.8126128,0.254447398,0.01418271,0.632297643,12.52279793
0003452.wav,4000,12.8,inf,297.0459321,397.083793,0.176452617,0.014548949,0.626315775,33.59317639
0003453.wav,4000,13.952,inf,79.58322513,407.6937201,0.444359556,0.003611064,0.225416036,18.51221796
0003454.wav,4000,13.984,inf,67.26562902,408.9354502,0.38337125,0.008579412,0.778411399,20.17515267
0003455.wav,4000,16.448,inf,205.5040919,507.2976659,0.386870804,0.009913317,0.596518053,26.19587859
0003456.wav,4000,10,inf,63.08274316,375.781455,0.426790012,0.008381909,0.398609812,20.86183963
0003457.wav,4000,10.096,inf,139.9438877,603.0575291,0.313123452,0.012369453,0.586888375,24.1967212
0003458.wav,4000,20.656,inf,14.08485619,563.2579285,0.003858246,0.000778676,0.530050701,4.914702014
0003459.wav,4000,15.984,inf,26.92128695,647.1842552,0.043699328,0.004754862,0.385498526,9.824170071
0003460.wav,4000,18.752,inf,22.00112054,543.4601,0.018670884,0.001903823,0.359434749,7.121480528
0003461.wav,4000,19.648,inf,31.50098181,534.1692057,0.028676519,0.002833064,0.475621208,9.23149143
0003462.wav,4000,14.288,inf,187.7866381,364.9939243,0.495191364,0.013923944,0.667103301,26.27041899
0003463.wav,4000,18.192,inf,99.75137672,322.4976846,0.550783139,0.010160087,0.565186109,30.79043191
0003464.wav,4000,19.888,inf,58.01494249,427.1551108,0.188033382,0.005737252,0.367580088,17.55738187
0003465.wav,4000,21.296,inf,226.0719923,571.0119677,0.323505881,0.007106362,0.370402482,35.14666379
0003466.wav,4000,19.792,inf,124.169437,463.4704887,0.235046176,0.007838085,0.430974217,26.77269475
0003467.wav,4000,20.56,inf,188.6108592,524.4994575,0.505528968,0.010944909,0.645881698,40.99366997
0003468.wav,4000,15.184,inf,14.82045115,278.6758922,0.790195196,0.016130214,0.762394256,10.05707511
0003469.wav,4000,14.896,inf,271.347981,399.0462279,0.377477367,0.01274917,0.656589812,36.41619978
0003470.wav,4000,16.592,inf,33.98487863,307.1720231,0.736159213,0.011356657,0.72616154,23.68806536
0003471.wav,4000,15.248,inf,154.9381923,430.3576783,0.322523866,0.015275904,0.784635147,35.45778379
0003472.wav,4000,17.408,inf,133.4594297,670.1877746,0.186964303,0.013229117,0.67157604,32.53639383
0003473.wav,4000,21.296,inf,172.8163806,551.4020375,0.221012578,0.007320482,0.397157296,37.11286401
0003474.wav,4000,22.896,inf,110.7886242,486.627347,0.449173022,0.00282703,0.226946103,19.66832329
0003475.wav,4000,20.288,inf,271.3326223,502.76453,0.223226873,0.014170307,0.716307928,35.69920569
0003476.wav,4000,16.592,inf,151.188641,387.4393226,0.536434009,0.010395485,0.683032485,34.5761434
0003477.wav,4000,25.264,inf,25.61134714,524.5591046,0.041357629,0.002583697,0.370928229,7.279309431
0003478.wav,4000,19.696,inf,45.743796,361.9944685,0.304257586,0.013223727,0.597953043,11.2990197
0003479.wav,4000,22.192,inf,35.91055608,526.5418748,0.113339543,0.005582354,0.44307409,12.37169243
0003480.wav,4000,21.088,inf,51.28103745,499.7581332,0.299363368,0.00366811,0.37975789,16.80025585
0003481.wav,4000,20.048,inf,250.9697377,906.8743792,0.150515101,0.006912038,0.451782705,42.2626288
0003482.wav,4000,19.888,inf,31.2872827,489.7791594,0.334176072,0.011771048,0.600620859,12.10134236
0003483.wav,4000,20.752,inf,61.76018154,544.3742433,0.439784426,0.00765755,0.534099084,18.39933798
0003484.wav,4000,30.688,inf,27.1062079,432.7917803,0.581428144,0.008822216,0.75890205,14.04960563
0003485.wav,4000,21.552,inf,93.62127084,536.3884247,0.114866272,0.004030308,0.305591476,18.76037714
0003486.wav,4000,19.888,inf,175.3387673,486.3776759,0.166459455,0.008105374,0.484662948,26.805824
0003487.wav,4000,27.6,inf,51.40345634,552.921825,0.098831785,0.003354043,0.52706023,14.64526748
0003488.wav,4000,29.584,inf,133.5972241,432.3991095,0.486518248,0.007508332,0.47867372,30.02388233
0003489.wav,4000,19.584,inf,185.5885009,683.8729543,0.101808444,0.015828406,0.702226642,33.40254398
0003490.wav,4000,11.184,inf,156.0404174,533.3644851,0.217250194,0.009484602,0.505750511,25.47377511
0003491.wav,4000,15.488,inf,78.01918736,446.2885595,0.425722314,0.008996206,0.448101177,21.03920314
0003492.wav,4000,10.704,inf,109.7688146,413.1197191,0.22562224,0.005944589,0.460093463,20.39803737
0003493.wav,4000,9.664,inf,95.65689697,371.2231464,0.658400943,0.00759791,0.678650234,22.03110065
0003494.wav,4000,21.36,inf,41.31853552,264.3249862,0.26953202,0.006318234,0.634693186,13.8272504
0003495.wav,4000,15.68,inf,69.29565079,390.7622444,0.129665207,0.006518446,0.568123924,23.35858831
0003496.wav,4000,13.456,inf,153.7132454,419.8171662,0.353244039,0.005773739,0.446247841,30.63826642
0003497.wav,4000,13.76,inf,54.02257314,257.0517224,0.592311507,0.010949417,0.821613821,20.7014591
0003498.wav,4000,20.656,inf,55.53683252,469.3487443,0.201788206,0.01579177,0.646453637,21.29010547
0003499.wav,4000,21.488,inf,50.14428931,435.8897523,0.184830562,0.011365651,0.528767897,19.40225395
0003500.wav,4000,24.784,inf,36.89325439,440.3650243,0.046861614,0.001578604,0.431436056,9.541774917
0003501.wav,4000,23.088,inf,142.8154088,415.4221098,0.242055486,0.015370266,0.702697843,31.8282685
0003502.wav,4000,21.76,inf,15.00352825,404.5065154,0.198796936,0.016062815,0.635622489,6.290054944
0003503.wav,4000,21.792,inf,136.3276812,445.5921208,0.106821381,0.007249105,0.550982357,22.20054272
0003504.wav,4000,21.792,inf,70.34230476,456.5126957,0.289593329,0.011338485,0.501756899,17.52778156
0003505.wav,4000,23.392,inf,210.0655226,451.8418705,0.17068313,0.008875152,0.585521636,31.83923606
0003506.wav,4000,10.096,inf,271.6570167,468.5211824,0.210618195,0.020412149,0.732225025,34.92278869
0003507.wav,4000,12.64,inf,137.5535967,487.1780877,0.236581424,0.004776011,0.295168083,22.5531553
0003508.wav,4000,13.952,inf,65.7125487,384.1657622,0.508303817,0.010550767,0.747817788,24.17792297
0003509.wav,4000,15.04,inf,273.9822287,497.1293992,0.410458225,0.014048382,0.679323095,41.35100827
0003510.wav,4000,29.648,inf,5.99463953,428.8505756,0.166594103,0.013722584,0.8658104,5.274567015
0003511.wav,4000,23.248,inf,10.12933529,337.5606579,0.314475364,0.017057844,0.748227568,8.154905479
0003512.wav,4000,20.4,inf,18.96672503,433.5582592,0.07822528,0.014110134,0.688847034,9.988036512
0003513.wav,4000,15.888,inf,34.80802187,421.8506636,0.195512286,0.008615216,0.409355816,11.76521352
0003514.wav,4000,15.344,inf,76.92845896,407.1195876,0.205454681,0.020944117,0.830907758,32.34037923
0003515.wav,4000,15.696,inf,19.40387862,427.3229433,0.233847036,0.021476306,0.859342443,17.63901787
0003516.wav,4000,14.656,inf,36.760049,496.3930675,0.508274961,0.017746097,0.787236766,26.69082817
0003517.wav,4000,22.192,inf,9.384255514,380.3894181,0.151520007,0.012920807,0.657613068,6.032801419
0003518.wav,4000,21.488,inf,5.817538707,345.7787802,0.190977518,0.012855537,0.913239115,4.67269106
